Fecha,ID empleado,ID turno,Nombre,Apellido 1,Apellido 2,Edad,Estado civil,Número de hijos a su cargo,Familiares trabajando en la empresa,Género,Carnet de toro,Sabe hacer picking,Sabe reponer,Altura (en metros),Peso (en Kg),IMC (índice de masa corporal) en número,IMC (índice de masa corporal) en categoría,Padece alguna enfermedad,Padece alguna minusvalía,Acciones de tipo tarea 1,Acciones de tipo tarea 2,Acciones de tipo tarea 3,Acciones de tipo tarea 4,Acciones de tipo tarea 5,Acciones por minuto de tipo tarea 1,Acciones por minuto de tipo tarea 2,Acciones por minuto de tipo tarea 3,Acciones por minuto de tipo tarea 4,Acciones por minuto de tipo tarea 5
20240703,B008,B,Flavia,Espinosa,Navarrete,61,viudo,2,1,M,0,0,0,1.85,83.08,24.27,peso normal,0,1,51,75,90,0,26,0.28,6.68,5.33,2.22,7.48
20240703,B009,B,Evaristo,Palomar,Ayuso,44,viudo,2,1,F,1,1,0,1.2,63.41,44.03,obesidad,0,0,33,58,13,26,20,6.05,2.54,4.82,9.03,3.43
20240703,B010,B,María Carmen,Requena,Torrijos,47,soltero,0,1,F,1,0,0,1.23,51.33,33.93,obesidad,1,1,67,38,80,95,27,0.14,6.71,4.97,8.27,4.36
20240703,B011,B,Severo,Gallo,Prada,45,casado,3,0,F,0,1,0,1.31,67.69,39.44,obesidad,1,0,99,70,78,34,91,5.33,5.04,5.23,9.27,7.23
20240703,B012,B,Pascual,Arce,Corral,28,divorciado,0,0,M,1,1,1,1.69,95.84,33.56,obesidad,1,0,38,93,98,89,100,8.17,8.12,1.81,3.8,4.41
20240703,B013,B,Edu,Alonso,Moya,57,soltero,3,0,M,0,0,1,1.86,103.51,29.92,obesidad,0,1,32,8,27,40,92,8.61,2.2,6.94,8.85,1.6
20240703,B014,B,Rosa María,Mayo,Real,48,casado,0,0,F,0,0,0,1.26,64.91,40.89,obesidad,1,1,16,57,51,9,7,0.43,8.89,8.33,8.7,7.93
20240703,B015,B,Adelia,Ribera,Álvaro,42,casado,0,1,F,1,1,0,1.44,57.97,27.96,sobrepeso,0,1,51,86,85,40,42,5.69,9.01,1.69,3.8,7.9
20240703,B016,B,Valentín,Lopez,Cortina,40,viudo,1,0,F,1,0,1,1.45,53.14,25.27,sobrepeso,1,1,53,80,95,11,86,3.84,4.01,6.04,8.76,1.73
20240703,B017,B,Adelia,Tomás,Roma,56,casado,1,1,F,1,0,0,1.27,72.36,44.86,obesidad,0,1,53,16,63,74,55,9.0,4.68,6.99,8.55,1.68
20240703,B018,B,Sabina,Mancebo,Nevado,60,viudo,2,1,M,0,1,0,1.77,101.71,32.47,obesidad,0,0,21,57,82,65,13,2.31,6.38,8.1,8.67,9.27
20240703,B019,B,Alberto,Torrens,Caro,39,soltero,1,0,M,1,1,0,1.7,104.06,36.01,obesidad,0,0,31,61,94,8,97,5.43,0.41,6.46,7.19,2.05
20240703,B020,B,David,Ordóñez,Salmerón,22,viudo,0,1,M,1,1,0,1.73,83.96,28.05,sobrepeso,0,1,1,72,69,45,34,1.5,7.09,1.99,9.43,5.31
20240704,A001,A,Benigno,Corral,Andrade,45,soltero,2,0,M,0,0,0,1.84,107.1,31.63,obesidad,1,1,72,92,94,24,69,6.22,4.76,3.36,7.24,9.2
20240704,A002,A,Jacinto,Nevado,Mora,23,casado,0,0,M,1,1,1,1.66,109.39,39.7,obesidad,0,1,0,17,10,74,78,6.83,1.47,2.32,3.22,5.7
20240704,A003,A,Nicolasa,Franch,Manzanares,60,viudo,2,0,M,1,1,0,1.65,66.24,24.33,peso normal,0,1,42,10,99,48,22,9.84,0.61,8.53,8.42,4.52
20240704,A004,A,Primitivo,Cortés,Piñeiro,55,soltero,2,1,M,1,1,1,1.88,83.29,23.57,peso normal,1,0,19,70,16,55,19,5.23,9.96,6.89,9.56,5.93
20240704,A005,A,Eleuterio,Roma,Villa,42,soltero,3,0,M,1,0,1,1.9,70.22,19.45,peso normal,1,0,19,72,39,79,24,5.19,6.51,5.71,8.04,6.55
20240704,A006,A,Apolonia,Boada,Berrocal,29,soltero,1,0,M,0,0,0,1.85,83.4,24.37,peso normal,0,0,54,74,24,69,9,9.89,5.74,5.84,6.91,8.12
20240704,A007,A,Marciano,Llabrés,Quero,22,soltero,0,1,M,0,1,1,1.66,66.08,23.98,peso normal,0,0,49,89,92,44,54,1.82,6.08,1.21,5.42,9.67
20240704,A008,A,Augusto,Monreal,Quesada,23,soltero,1,1,F,0,1,0,1.47,54.39,25.17,sobrepeso,0,0,60,20,64,81,10,0.83,8.27,5.18,3.39,8.14
20240704,A009,A,Benigna,Millán,Ángel,59,casado,2,1,F,1,0,1,1.62,86.17,32.83,obesidad,1,0,65,75,12,66,39,6.33,1.39,5.26,3.78,6.04
20240704,A010,A,Angelita,Gálvez,Río,53,divorciado,5,1,F,0,1,1,1.38,43.25,22.71,peso normal,1,1,19,89,80,30,11,5.78,8.41,6.73,4.05,9.4
20240704,A011,A,Manola,Bernad,Álvarez,32,soltero,1,1,M,1,1,0,1.61,107.7,41.55,obesidad,0,1,88,9,76,38,10,6.18,7.2,2.75,4.14,6.55
20240704,A012,A,Cecilia,Roig,Nebot,28,viudo,2,0,M,0,1,1,1.9,62.95,17.44,delgadez,0,1,11,69,100,70,20,6.55,3.21,2.48,7.13,7.21
20240704,A013,A,Aureliano,Cobos,Talavera,55,divorciado,0,0,F,0,0,1,1.6,89.76,35.06,obesidad,1,0,39,66,29,68,0,6.51,6.92,1.19,9.58,2.09
20240704,A014,A,Jose Manuel,Zamora,Enríquez,63,soltero,5,1,M,0,0,0,1.7,62.9,21.76,peso normal,1,1,44,59,88,59,81,0.07,1.29,0.35,0.83,0.66
20240704,A015,A,Eusebia,Villegas,Manzanares,39,soltero,0,0,M,1,1,1,1.62,97.45,37.13,obesidad,0,0,17,31,1,87,95,3.44,8.03,3.44,7.34,0.85
20240704,A016,A,Custodia,Cases,Perelló,26,casado,0,1,M,0,0,0,1.82,106.38,32.12,obesidad,0,0,84,33,37,2,79,9.09,7.13,3.77,1.29,1.1
20240704,A017,A,Nayara,Cerezo,Jerez,56,soltero,2,1,F,0,1,0,1.45,52.14,24.8,peso normal,0,0,75,26,28,13,36,5.72,8.4,4.75,4.85,1.44
20240704,A018,A,Dionisia,Iglesias,Ortega,53,soltero,2,1,M,1,1,0,1.72,97.99,33.12,obesidad,0,1,1,25,89,54,19,3.1,2.55,9.54,0.92,9.87
20240704,A019,A,Manuela,Fabregat,Teruel,57,soltero,0,1,M,0,0,0,1.88,97.27,27.52,sobrepeso,1,1,53,72,38,53,59,4.5,1.45,9.07,0.74,7.84
20240704,A020,A,Adriana,Angulo,Maestre,26,soltero,5,1,M,1,0,1,1.81,107.41,32.79,obesidad,1,1,15,71,85,66,71,6.68,6.23,1.14,9.01,5.41
20240704,B001,B,Eloy,Donaire,Ramón,45,viudo,4,0,F,0,0,0,1.67,55.7,19.97,peso normal,0,1,6,36,79,77,66,8.36,3.04,1.48,6.48,7.01
20240704,B002,B,Valentina,Palau,Rocha,51,viudo,4,1,F,0,0,0,1.37,84.43,44.98,obesidad,0,1,57,61,90,97,19,6.31,7.93,6.65,0.05,1.68
20240704,B003,B,Esmeralda,Prada,Criado,38,viudo,0,1,F,1,1,0,1.21,81.5,55.67,obesidad,0,0,86,8,62,67,10,0.06,6.72,3.13,1.19,8.39
20240704,B004,B,Cleto,Conde,Vergara,27,divorciado,2,1,F,1,0,0,1.31,43.7,25.46,sobrepeso,1,1,70,75,92,8,66,6.74,5.3,7.97,3.92,3.71
20240704,B005,B,Vito,Zorrilla,Pizarro,62,soltero,1,1,M,0,0,0,1.67,91.25,32.72,obesidad,0,0,67,19,97,84,82,2.84,5.85,5.86,5.31,5.22
20240704,B006,B,Luis,Ruiz,Núñez,56,soltero,5,1,M,0,1,0,1.74,72.58,23.97,peso normal,1,1,57,79,55,82,53,6.68,5.46,0.97,8.23,4.23
20240704,B007,B,Ciro,Pera,Girona,35,viudo,4,1,F,0,0,1,1.22,87.52,58.8,obesidad,0,0,21,17,4,16,25,5.75,8.5,3.64,2.15,2.73
20240704,B008,B,Mohamed,Saavedra,Salgado,64,casado,1,1,M,0,0,0,1.82,104.96,31.69,obesidad,1,1,61,88,62,59,35,6.11,5.21,0.82,5.1,1.39
20240704,B009,B,Consuelo,Castilla,Morell,35,soltero,4,0,M,1,0,0,1.63,89.22,33.58,obesidad,0,0,30,39,4,64,48,4.28,0.34,5.04,9.4,8.18
20240704,B010,B,Adán,Plana,Martin,54,soltero,1,1,F,1,1,0,1.64,40.77,15.16,delgadez,1,0,90,35,23,47,55,7.58,2.26,8.41,6.32,6.21
20240704,B011,B,Encarnacion,Albero,Vicens,26,divorciado,4,1,M,1,0,0,1.77,94.89,30.29,obesidad,0,0,49,51,50,49,25,2.17,5.77,1.39,9.99,1.66
20240704,B012,B,Tomás,Salinas,Quevedo,37,soltero,2,1,M,0,1,0,1.84,107.36,31.71,obesidad,0,1,18,97,8,80,3,4.86,5.55,1.43,1.58,4.9
20240704,B013,B,Ana,Bartolomé,Caparrós,38,divorciado,1,1,F,0,1,1,1.23,69.32,45.82,obesidad,1,0,53,82,84,68,63,0.06,5.02,9.06,7.54,4.58
20240704,B014,B,Baudelio,Madrigal,Quiroga,48,divorciado,0,1,M,1,0,0,1.79,81.05,25.3,sobrepeso,1,0,87,59,1,43,75,7.91,4.72,9.28,1.05,7.04
20240704,B015,B,Ruperto,Palacios,Casares,65,divorciado,4,1,M,1,1,0,1.73,92.18,30.8,obesidad,0,1,35,75,95,12,99,8.87,3.94,4.89,8.94,8.75
20240704,B016,B,Roque,Catalá,Campos,56,divorciado,3,1,F,1,0,1,1.24,43.75,28.45,sobrepeso,0,0,87,44,84,78,39,4.11,2.11,7.97,8.51,3.13
20240704,B017,B,Mayte,Espejo,Barbero,61,casado,3,1,M,1,0,0,1.74,98.46,32.52,obesidad,1,1,80,92,84,24,44,5.66,7.62,5.68,7.31,8.76
20240704,B018,B,Luciana,Ríos,Castillo,21,soltero,1,1,M,1,1,0,1.73,72.46,24.21,peso normal,0,0,46,84,97,50,27,1.15,2.77,8.55,0.78,6.56
20240704,B019,B,Renata,Castañeda,Bueno,47,soltero,1,0,F,1,0,1,1.43,56.6,27.68,sobrepeso,1,1,72,9,87,13,27,3.96,5.0,0.8,1.57,9.14
20240704,B020,B,Sosimo,Jara,Guitart,24,soltero,4,0,M,1,0,0,1.83,88.12,26.31,sobrepeso,1,1,73,33,63,71,49,5.13,7.41,3.29,5.05,4.25
20240705,A001,A,Antonia,Valenciano,Aguirre,63,divorciado,2,1,F,0,1,1,1.49,75.97,34.22,obesidad,0,0,30,49,58,41,3,8.58,4.46,5.11,2.21,0.26
20240705,A002,A,Héctor,Ripoll,Céspedes,27,divorciado,3,1,M,0,1,0,1.76,108.61,35.06,obesidad,0,0,60,2,13,5,74,2.31,7.6,7.78,5.51,0.89
20240705,A003,A,Pedro,Carnero,Arroyo,64,divorciado,0,1,F,1,0,1,1.36,77.01,41.64,obesidad,0,1,11,58,65,65,8,6.83,3.07,1.0,9.84,1.37
20240705,A004,A,Noelia,Santiago,Alcalá,60,soltero,2,1,M,0,0,1,1.89,100.99,28.27,sobrepeso,0,1,63,27,93,94,85,2.41,7.8,4.57,5.77,1.82
20240705,A005,A,Carmelita,Vall,Ramón,65,viudo,0,0,M,0,1,0,1.63,78.39,29.5,sobrepeso,0,1,42,87,2,44,26,3.13,8.12,9.71,8.18,8.55
20240705,A006,A,Maite,Manzanares,Peláez,18,viudo,2,0,F,1,1,1,1.36,85.81,46.39,obesidad,0,1,99,70,52,39,14,3.95,7.35,3.92,0.29,5.47
20240705,A007,A,Rosario,Diéguez,Bou,31,casado,4,1,M,1,0,0,1.75,78.53,25.64,sobrepeso,0,1,7,5,96,30,86,6.45,5.69,4.99,4.35,1.94
20240705,A008,A,Leticia,Bernal,Fiol,58,soltero,1,0,M,1,1,1,1.89,81.52,22.82,peso normal,0,1,22,25,2,56,25,6.06,0.89,9.36,3.15,3.31
20240705,A009,A,Lorenzo,Gomis,Matas,60,divorciado,4,0,M,1,1,1,1.88,97.99,27.72,sobrepeso,0,1,52,53,60,33,91,6.66,2.9,8.7,6.16,0.33
20240705,A010,A,Wálter,Revilla,Julián,38,divorciado,5,0,M,1,0,0,1.72,78.03,26.38,sobrepeso,0,1,36,72,4,14,10,5.73,2.06,2.27,8.53,9.28
20240705,A011,A,Rogelio,Alegria,Pallarès,30,casado,4,0,M,1,1,0,1.61,89.91,34.69,obesidad,0,1,80,42,44,9,62,4.7,0.69,5.53,8.84,0.07
20240705,A012,A,Chuy,Barco,Aguirre,64,divorciado,0,0,F,0,1,1,1.34,67.64,37.67,obesidad,1,1,20,37,22,82,67,0.17,8.54,5.9,2.31,6.12
20240705,A013,A,Mercedes,Montoya,Núñez,34,divorciado,4,1,M,1,1,1,1.69,76.9,26.92,sobrepeso,0,0,81,51,9,80,45,7.46,8.5,6.51,8.27,2.27
20240705,A014,A,Heliodoro,Millán,Colom,30,casado,5,0,F,0,1,0,1.51,70.97,31.13,obesidad,0,1,46,79,67,93,70,3.4,6.49,3.93,8.46,3.09
20240705,A015,A,Josep,Vázquez,Rey,55,soltero,5,0,M,1,0,0,1.65,106.6,39.16,obesidad,1,0,41,35,25,95,96,3.89,3.43,2.45,8.12,5.09
20240705,A016,A,Erasmo,Tomas,Garzón,39,soltero,3,1,F,1,1,1,1.48,47.76,21.8,peso normal,1,0,88,87,49,59,73,6.64,3.04,1.15,4.57,1.2
20240705,A017,A,Nuria,Ramón,Falcó,27,soltero,0,1,F,1,1,1,1.5,88.18,39.19,obesidad,0,1,55,36,26,24,3,7.02,5.49,1.45,1.33,4.23
20240705,A018,A,Paula,Lumbreras,Gomez,33,divorciado,3,0,F,0,1,1,1.3,58.96,34.89,obesidad,1,1,26,76,18,55,20,3.71,9.91,9.08,4.22,5.0
20240705,A019,A,Trini,Marti,Bárcena,46,viudo,1,0,M,1,1,1,1.7,89.17,30.85,obesidad,0,1,43,81,13,46,100,9.95,0.03,8.98,6.3,4.57
20240705,A020,A,Soledad,Viana,Batlle,20,casado,4,0,F,0,1,1,1.33,51.46,29.09,sobrepeso,0,1,12,90,51,63,20,6.34,5.37,4.44,8.07,8.17
20240705,B001,B,Ámbar,Hernando,Lladó,51,divorciado,1,1,M,1,0,1,1.75,85.1,27.79,sobrepeso,0,0,29,34,2,29,46,8.72,1.05,1.31,3.84,8.27
20240705,B002,B,Anselmo,Pombo,Villar,47,viudo,4,0,M,1,0,0,1.88,107.72,30.48,obesidad,0,0,40,87,39,92,85,8.85,3.94,5.97,3.54,4.83
20240705,B003,B,Maristela,Alemán,Catalán,30,viudo,1,1,F,1,0,0,1.49,57.68,25.98,sobrepeso,0,0,75,13,51,49,40,5.38,0.8,2.41,0.83,4.53
20240705,B004,B,Alfonso,Huguet,Ureña,55,casado,5,0,M,1,0,0,1.73,68.79,22.98,peso normal,1,1,87,43,38,18,57,5.63,1.47,2.68,3.76,9.29
20240705,B005,B,Eliseo,Cardona,Río,51,viudo,5,0,M,1,0,1,1.88,70.98,20.08,peso normal,1,1,40,33,0,21,39,8.38,7.14,8.96,6.39,3.25
20240705,B006,B,Renato,Medina,Tejero,45,soltero,2,1,M,0,0,1,1.64,83.5,31.05,obesidad,0,1,4,64,56,67,6,4.19,4.51,4.14,8.25,0.76
20240705,B007,B,Marcela,Lluch,Vidal,58,divorciado,1,0,M,1,1,1,1.83,63.36,18.92,peso normal,0,0,88,1,22,38,44,1.53,6.96,0.03,0.53,3.17
20240705,B008,B,Blas,Tamarit,Moya,53,casado,5,1,M,0,0,1,1.76,104.13,33.62,obesidad,1,0,82,23,41,63,17,8.99,5.01,9.53,8.65,1.28
20240705,B009,B,Basilio,Grande,Jaume,22,divorciado,4,0,F,0,0,1,1.65,57.47,21.11,peso normal,0,0,79,77,75,10,40,0.76,6.95,5.07,3.62,5.3
20240705,B010,B,Juan Francisco,Aparicio,Conde,18,divorciado,3,1,F,0,0,1,1.26,40.84,25.72,sobrepeso,1,1,37,83,35,19,37,7.32,2.73,6.58,8.61,9.15
20240705,B011,B,Pili,Berenguer,Llamas,23,divorciado,2,0,F,0,1,0,1.43,47.87,23.41,peso normal,1,1,34,26,50,94,80,4.42,7.15,6.02,5.54,3.55
20240705,B012,B,Jacinto,Riera,Borrás,22,casado,3,1,F,1,1,1,1.24,65.5,42.6,obesidad,0,1,9,55,72,1,98,9.79,2.45,3.31,3.23,6.5
20240705,B013,B,Amor,Barrena,Lobo,51,soltero,4,1,M,1,1,1,1.61,64.6,24.92,obesidad,0,0,1,26,96,50,9,8.76,6.84,9.44,0.16,4.89
20240705,B014,B,Aura,Arcos,Bejarano,55,divorciado,1,0,M,0,0,0,1.87,74.59,21.33,peso normal,0,1,93,42,93,92,51,1.16,6.3,1.51,1.75,4.28
20240705,B015,B,María,Palacios,Royo,35,viudo,5,0,F,0,0,0,1.41,41.44,20.84,peso normal,0,0,84,41,76,15,47,9.04,6.12,4.98,7.5,0.25
20240705,B016,B,Liliana,Quintana,Dueñas,58,casado,5,0,F,1,0,0,1.63,63.76,24.0,peso normal,0,1,34,34,47,83,88,8.37,3.83,8.16,1.73,1.25
20240705,B017,B,Angélica,Tormo,Vega,22,soltero,0,1,M,1,1,1,1.87,62.91,17.99,delgadez,1,0,96,96,24,39,4,5.05,5.05,1.8,8.13,8.08
20240705,B018,B,Ramón,Llobet,Jordá,25,soltero,4,1,M,1,0,1,1.65,106.59,39.15,obesidad,0,1,96,95,80,10,22,5.51,9.93,3.09,7.53,6.28
20240705,B019,B,Cirino,Jurado,Gómez,61,divorciado,4,1,M,0,1,1,1.66,104.0,37.74,obesidad,1,0,18,77,85,54,64,9.35,5.57,1.22,9.11,8.69
20240705,B020,B,Octavio,Diéguez,Gómez,18,soltero,1,1,F,1,1,0,1.27,73.8,45.76,obesidad,1,1,97,49,64,86,95,1.64,2.98,4.55,2.19,1.04
20240708,A001,A,Eufemia,Salmerón,Puga,19,viudo,2,1,F,1,1,1,1.54,64.79,27.32,sobrepeso,0,1,85,50,94,44,77,4.4,1.23,8.19,1.1,3.25
20240708,A002,A,Gaspar,Garzón,Iriarte,55,viudo,2,1,M,1,1,0,1.64,67.18,24.98,obesidad,0,0,53,36,61,96,96,2.11,8.4,9.96,8.96,3.21
20240708,A003,A,Graciano,Mayoral,Roda,64,soltero,1,0,M,1,1,1,1.63,80.84,30.43,obesidad,0,1,77,83,93,35,36,8.96,8.32,1.98,9.11,3.83
20240708,A004,A,Nieves,Benavent,Amaya,42,casado,1,0,M,1,0,0,1.88,67.98,19.23,peso normal,0,0,60,3,66,1,27,6.76,8.0,1.95,8.43,5.81
20240708,A005,A,Che,Martinez,Larrañaga,26,viudo,5,0,M,0,0,0,1.86,78.34,22.64,peso normal,0,1,38,62,87,99,12,4.78,6.42,5.62,8.87,4.58
20240708,A006,A,Fabiana,Rubio,Heras,33,soltero,2,1,M,1,1,1,1.83,98.03,29.27,sobrepeso,0,1,0,6,50,81,50,1.19,2.1,9.2,1.52,4.71
20240708,A007,A,Curro,Fabra,Valentín,65,soltero,5,1,M,0,1,1,1.71,105.18,35.97,obesidad,1,1,50,14,87,61,84,8.61,2.01,2.76,6.31,6.3
20240708,A008,A,Florina,Andrade,Pujol,20,soltero,5,0,M,1,1,0,1.84,93.66,27.66,sobrepeso,1,0,48,24,58,10,5,4.88,1.19,6.99,3.51,5.45
20240708,A009,A,Renato,Campoy,Gámez,22,divorciado,1,0,F,0,0,1,1.35,48.3,26.5,sobrepeso,1,1,10,77,7,98,36,8.89,2.88,3.33,5.9,2.8
20240708,A010,A,Macaria,Mir,Aguirre,32,soltero,1,0,M,0,0,1,1.62,96.58,36.8,obesidad,1,0,3,95,15,27,51,1.48,7.64,3.62,4.44,6.72
20240708,A011,A,Otilia,Carvajal,Escudero,55,divorciado,2,1,M,0,0,1,1.72,73.56,24.86,peso normal,1,1,61,85,72,29,37,1.1,2.84,2.43,0.78,1.82
20240708,A012,A,Berta,Grau,Sans,45,soltero,5,1,M,1,1,1,1.8,88.25,27.24,sobrepeso,1,1,95,79,91,0,45,3.19,2.04,7.0,6.48,6.55
20240708,A013,A,Baltasar,Cerezo,Carreño,36,viudo,0,0,M,1,0,0,1.74,94.19,31.11,obesidad,0,1,26,32,80,9,95,2.08,3.97,1.53,4.41,1.35
20240708,A014,A,Tadeo,Alcalde,Maza,20,casado,0,0,F,1,1,1,1.69,89.24,31.25,obesidad,1,0,23,98,39,13,76,9.96,3.42,0.94,4.23,8.1
20240708,A015,A,Francisco,Bernal,Blanch,42,divorciado,1,0,F,1,1,1,1.41,80.36,40.42,obesidad,1,1,9,9,39,62,81,7.46,2.05,4.14,3.89,8.52
20240708,A016,A,Evita,Echevarría,Flor,48,divorciado,2,0,F,1,1,1,1.6,77.82,30.4,obesidad,0,1,45,50,31,65,71,9.61,4.09,5.14,2.24,0.3
20240708,A017,A,Serafina,Barón,Corbacho,28,viudo,4,1,F,1,1,1,1.34,54.74,30.49,obesidad,1,0,20,21,14,93,57,1.44,6.13,6.42,2.35,7.35
20240708,A018,A,Vicente,Izquierdo,Comas,65,viudo,5,0,M,1,0,1,1.73,108.2,36.15,obesidad,0,0,1,34,43,73,86,1.66,1.68,1.75,6.64,6.34
20240708,A019,A,Maura,Tur,Pastor,40,soltero,1,0,M,0,0,0,1.69,79.99,28.01,sobrepeso,0,0,39,48,65,92,84,4.33,8.66,7.03,4.61,3.63
20240708,A020,A,Gilberto,Santana,Verdejo,18,soltero,1,0,M,1,0,1,1.85,68.57,20.04,peso normal,1,0,33,92,54,98,99,3.86,0.31,0.69,1.86,9.65
20240708,B001,B,José Mari,Milla,Armas,56,soltero,0,1,F,1,1,1,1.51,84.38,37.01,obesidad,1,0,26,72,11,99,8,0.0,8.55,2.65,0.21,0.73
20240708,B002,B,Flor,Bosch,Múgica,22,viudo,0,0,M,1,1,0,1.85,71.26,20.82,peso normal,1,0,99,57,33,73,47,0.48,4.34,3.57,7.55,8.77
20240708,B003,B,Angelino,Blanch,Rocamora,31,soltero,0,0,M,0,0,1,1.76,71.14,22.97,peso normal,1,0,37,14,16,75,95,1.95,0.35,9.17,1.59,7.02
20240708,B004,B,Bernardo,Villar,Solana,35,divorciado,4,1,M,0,0,0,1.8,109.91,33.92,obesidad,0,1,9,48,55,19,28,5.32,4.02,7.19,0.87,7.63
20240708,B005,B,Bernardino,Burgos,Gomez,31,viudo,2,1,F,0,1,0,1.28,50.69,30.94,obesidad,1,0,13,16,69,37,7,9.2,8.45,1.33,7.97,7.05
20240708,B006,B,Simón,Gomis,Marí,34,divorciado,5,1,F,0,0,1,1.52,64.5,27.92,sobrepeso,0,1,88,52,70,28,90,4.22,8.34,9.3,3.08,9.38
20240708,B007,B,Nilo,Bou,Adadia,47,viudo,5,0,F,0,1,0,1.4,80.03,40.83,obesidad,1,0,49,64,37,12,51,3.89,0.93,8.17,1.67,3.06
20240708,B008,B,Amancio,Pelayo,Fabra,60,viudo,0,1,M,1,1,1,1.66,89.95,32.64,obesidad,0,0,1,2,16,59,24,0.81,2.27,3.2,8.78,7.95
20240708,B009,B,Edelmiro,Lladó,Villanueva,59,divorciado,2,0,F,1,0,0,1.26,61.32,38.62,obesidad,1,1,86,39,4,30,19,6.94,3.12,8.47,5.48,7.0
20240708,B010,B,Crescencia,Tena,Berenguer,21,viudo,4,1,M,0,0,0,1.63,88.65,33.37,obesidad,1,1,34,15,41,71,33,8.41,1.1,3.87,1.41,9.46
20240708,B011,B,Ángel,Ferrando,Haro,43,divorciado,2,1,M,1,0,0,1.67,109.79,39.37,obesidad,0,0,39,57,64,35,54,2.28,7.96,9.89,9.94,8.53
20240708,B012,B,Cruz,Barrera,Torre,36,viudo,2,1,M,1,0,1,1.87,68.52,19.59,peso normal,0,0,12,8,100,31,97,4.3,8.25,8.47,7.84,4.35
20240708,B013,B,Amalia,Yuste,Amor,34,viudo,5,0,F,1,0,0,1.3,73.76,43.64,obesidad,1,0,93,53,22,28,68,6.73,0.7,6.15,9.38,4.3
20240708,B014,B,Trinidad,Gallego,Jove,38,viudo,2,0,M,0,1,1,1.7,64.41,22.29,peso normal,1,1,19,31,71,26,61,3.14,8.39,4.74,2.82,0.65
20240708,B015,B,Maricela,Alemany,Moraleda,53,divorciado,5,0,F,0,0,1,1.65,46.64,17.13,delgadez,1,1,88,69,82,53,28,6.67,0.0,3.32,8.93,3.8
20240708,B016,B,Cándido,Valero,Fernández,30,casado,5,1,M,1,1,0,1.81,85.73,26.17,sobrepeso,0,1,34,53,80,82,62,4.77,7.4,4.44,9.04,5.57
20240708,B017,B,Humberto,Casal,Ibáñez,36,viudo,2,0,F,1,0,0,1.53,64.17,27.41,sobrepeso,0,0,60,6,17,18,85,4.8,1.02,0.26,0.88,6.49
20240708,B018,B,Rogelio,Torre,Castro,19,divorciado,4,1,M,1,0,1,1.66,98.6,35.78,obesidad,0,0,31,84,66,72,57,3.74,7.73,1.84,7.64,3.73
20240708,B019,B,Kike,Rosa,Moll,27,divorciado,5,1,M,0,1,0,1.86,78.4,22.66,peso normal,0,0,64,10,40,27,99,0.63,5.7,5.51,9.27,9.33
20240708,B020,B,Jenaro,Gilabert,Guerrero,21,soltero,3,0,F,1,1,0,1.22,70.38,47.29,obesidad,0,0,98,64,7,23,86,8.28,2.66,7.95,1.32,0.92
20240709,A001,A,Angélica,Balaguer,Núñez,44,divorciado,2,0,M,0,0,0,1.78,80.74,25.48,sobrepeso,0,1,96,6,91,66,51,5.45,8.13,0.48,5.52,1.6
20240709,A002,A,María Carmen,Piquer,Blanco,58,soltero,5,0,M,1,0,0,1.71,99.71,34.1,obesidad,0,1,30,53,33,38,25,3.07,1.42,9.42,6.8,0.16
20240709,A003,A,Ildefonso,Morata,Toledo,51,viudo,0,0,M,0,0,0,1.63,67.47,25.39,sobrepeso,1,1,14,77,13,66,55,4.38,8.35,9.09,3.83,8.21
20240709,A004,A,Rogelio,Montalbán,Tamarit,59,soltero,5,1,M,0,0,0,1.72,85.38,28.86,sobrepeso,0,0,51,100,26,87,4,6.49,0.15,0.41,4.49,7.31
20240709,A005,A,Omar,Guzman,Aguilera,31,divorciado,0,1,M,1,0,0,1.66,61.55,22.34,peso normal,1,0,33,9,20,61,35,1.38,9.18,7.69,5.69,4.07
20240709,A006,A,Prudencio,Ledesma,Fuertes,35,casado,2,0,M,0,1,1,1.72,90.66,30.64,obesidad,0,0,13,74,100,93,74,6.91,2.13,2.77,1.37,7.12
20240709,A007,A,Antonio,Castells,Pedrero,33,casado,5,0,M,1,1,0,1.72,106.2,35.9,obesidad,0,0,93,89,31,94,0,3.76,0.84,1.01,5.94,7.03
20240709,A008,A,María Dolores,Fuente,Blanco,62,divorciado,1,1,F,1,0,1,1.21,43.82,29.93,obesidad,0,1,82,83,77,85,21,2.39,9.85,5.72,3.16,9.69
20240709,A009,A,Severino,Ropero,Oller,24,casado,0,1,F,1,0,0,1.38,71.21,37.39,obesidad,0,0,51,2,20,7,64,6.74,2.61,5.66,2.46,2.57
20240709,A010,A,Cristóbal,Luz,Márquez,59,viudo,5,1,F,0,0,1,1.28,58.84,35.91,obesidad,0,1,84,87,99,28,43,5.08,4.48,0.6,6.55,3.26
20240709,A011,A,Adelaida,Español,Alegre,28,viudo,5,0,F,0,0,0,1.47,85.17,39.41,obesidad,0,0,83,75,98,93,92,7.28,9.91,8.7,5.38,2.61
20240709,A012,A,Jimena,Sanabria,Patiño,20,casado,1,1,F,1,1,0,1.23,66.0,43.62,obesidad,1,1,5,92,65,91,93,5.49,5.03,5.29,9.57,3.39
